epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,5.537544266418,4.203483669281006,93.47743112334673,82.416,83.05435591146124,60.858
2,3.882968377771386,3.234101537628174,77.25128730290616,69.042,54.665238801811164,42.964
3,3.351415884060929,3.0005611808776855,69.38353860191901,64.52799999999999,44.719696963783804,38.214
4,3.1137985981316865,2.8166381408691405,65.5187809239545,61.724,40.36413675969607,34.616
5,2.977224528707406,2.779128077392578,63.301271418952226,60.586,37.95914193857559,33.382000000000005
6,2.8872712702862544,2.6071623817443847,61.75104416520251,58.188,36.33343662458488,31.132000000000005
7,2.833246460579085,2.6278642657470703,60.80425112417411,57.99,35.408264496383495,31.364000000000004
8,2.791739818322422,2.7555160607910154,60.08334588699209,59.806,34.66402116196369,33.114000000000004
9,2.765226163260496,2.4700697076416014,59.59410443759665,55.348,34.19686894840335,28.468000000000004
10,2.739262103740394,2.4617522171020507,59.14607541405609,55.486,33.74923019404892,28.331999999999994
11,2.721867177838487,2.4398612564086912,58.782656749666515,54.998,33.49656992416925,27.676000000000002
12,2.7075408972789665,2.5075434661865232,58.577375158741994,56.208,33.23087466350529,29.084000000000003
13,2.6929409374811133,2.445710825805664,58.26867223398667,54.646,32.95955952661764,28.019999999999996
14,2.6807950377524867,2.4102443505859377,58.10413474590708,54.512,32.77371334105473,27.421999999999997
15,2.673508220738223,2.502507363586426,57.91984963709613,55.556,32.66709179991295,28.858000000000004
16,2.6662939674860513,2.4106277392578126,57.83508317026586,54.252,32.481557829712344,27.308000000000007
17,2.657518133198938,2.455939241485596,57.67390199717841,54.992,32.33731433922209,28.340000000000003
18,2.65248421049018,2.4499395178985597,57.57477362436711,55.134,32.326386802062615,27.965999999999994
19,2.645030725091121,2.4877781295776367,57.42834462642635,55.584,32.11829527299648,28.950000000000003
20,2.6398367135091654,2.325040937347412,57.32968457664734,52.882,32.09019589172924,26.256
21,2.637279880359698,2.4299863874816894,57.25405040873078,54.442,31.992862757161845,27.78
22,2.6310680390780656,2.400441279144287,57.153439013026706,54.48,31.929795256995433,27.525999999999996
23,2.625723391536488,2.4223585737609863,57.094976689221625,54.422,31.85353665838963,27.775999999999996
24,2.6241207138929714,2.2984006593322754,57.10582617255914,52.012,31.791249696565714,25.817999999999998
25,2.6186977869084056,2.4669152656555178,56.96064603600431,55.448,31.713820290436885,28.426000000000002
26,2.621760887994702,2.4661684870910645,57.05431064022098,55.008,31.777746382819842,28.522000000000006
27,2.6147951525083757,2.420763174285889,56.86042490947706,54.544,31.687516147387498,27.697999999999993
28,2.6136042152652283,2.363228432006836,56.86713753944832,53.61,31.65278219000261,26.689999999999998
29,2.6105960111331896,2.373388825378418,56.84653132651715,53.03,31.621326493765565,26.543999999999997
30,2.6083262692276112,2.429979222717285,56.74443690791286,53.824,31.573713653255197,26.994
31,1.9123808118160615,1.4620552659606934,43.35968691045706,35.434,20.906720201191575,13.343999999999994
32,1.7693031585170733,1.4202949790954589,40.55880302880109,34.418000000000006,18.835249424953247,12.915999999999997
33,1.723405537939404,1.4011460862731933,39.70520626897196,34.208,18.162113135914367,12.652000000000001
34,1.7071430842667656,1.3890710947418212,39.36645261703551,33.818,17.93958164704523,12.510000000000005
35,1.7019654045801407,1.3923578693771361,39.30252652464511,34.038,17.82905741406077,12.492000000000004
36,1.7010756746887676,1.3763231775665283,39.32375716826924,33.834,17.78885968811103,12.347999999999999
37,1.7022997387944852,1.4166970886993409,39.37745820803929,34.459999999999994,17.827964660374604,12.766000000000005
38,1.7024788296342244,1.4084473638916015,39.34732942701387,34.464,17.786596126812512,12.597999999999999
39,1.7041457801052842,1.4722295346832275,39.38705882996482,35.837999999999994,17.82991600626616,13.701999999999998
40,1.6993380439835495,1.40852078956604,39.30814640089856,34.218,17.771609790196194,12.676000000000002
41,1.6944922328445928,1.452546183013916,39.22337993407573,35.147999999999996,17.689575207633467,13.191999999999993
42,1.6888790477187114,1.3877945112609864,39.072892136622315,33.836,17.60496484851413,12.39
43,1.6892791351017609,1.3839607758331298,39.14852630454818,33.434,17.58841743507142,12.403999999999996
44,1.6832809691404882,1.4080916915893555,39.008575775055085,34.05200000000001,17.527145173126584,12.768
45,1.676782309951639,1.3740454405975342,38.9007834263605,33.522000000000006,17.41365489432681,12.159999999999997
46,1.6710022157907345,1.3725660469818115,38.74108527615838,33.288,17.354568139858543,12.260000000000005
47,1.6669885528500588,1.3858454809570313,38.67832999132822,33.486000000000004,17.296418031372966,12.373999999999995
48,1.6615096451653668,1.363248228302002,38.52838857076255,33.19,17.23858013829434,11.983999999999995
49,1.6568962051476472,1.372208794403076,38.42020595285392,33.17,17.11884555254629,12.176000000000002
50,1.6531869961635222,1.4122869855499267,38.39405791752291,34.196,17.080677226310073,12.683999999999997
51,1.646735318458604,1.3621886093139648,38.23194009837833,32.879999999999995,16.96086458674006,11.947999999999993
52,1.6449551540563716,1.3580879091644287,38.19377177215701,32.79600000000001,16.96531365547048,11.909999999999997
53,1.6407428919030878,1.3556966032791138,38.09729722979872,33.098,16.91418839231659,11.902000000000001
54,1.637316043091749,1.378625866317749,38.0694320100346,33.614000000000004,16.861267890915073,12.262
55,1.6331272114145443,1.3561324305343627,37.99145622701803,33.105999999999995,16.833714886565375,11.89
56,1.6294397011675725,1.357833033218384,37.92245663525448,32.852000000000004,16.769320471161294,11.864000000000004
57,1.6281796701598323,1.366144285774231,37.92831067301849,33.412000000000006,16.726703076209546,12.105999999999995
58,1.6229597403601779,1.3882601380538941,37.80748333355449,33.849999999999994,16.648024808691062,12.340000000000003
59,1.6197358229270762,1.3392987145233155,37.73606407284104,32.94,16.61555441253026,11.652000000000001
60,1.617959116207144,1.3434215488815309,37.672294088131785,32.834,16.582927908725523,11.808000000000007
61,1.3480515189953133,1.1036440552520752,31.773375367926278,27.441999999999993,13.04459137648577,8.804000000000002
62,1.278753366996777,1.0808370183181764,30.350453922117993,27.025999999999996,12.181628156264011,8.536000000000001
63,1.2458374672749224,1.064738596458435,29.63430996896544,26.587999999999994,11.775357935382345,8.346000000000004
