epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,2.0408600918960573,1.920938759803772,76.61,73.37,21.798000000000002,17.150000000000006
2,1.868092117958069,1.7267856285095216,69.312,63.95,16.186000000000007,11.939999999999998
3,1.6938448273086548,1.6632123027801513,62.328,61.04,11.608000000000004,10.11
4,1.5542769692611695,1.5108257118225097,56.08,55.48,9.159999999999997,8.170000000000002
5,1.4075567970657348,1.5477425443649293,50.318,55.8,7.093999999999994,7.989999999999995
6,1.255935584373474,1.2808949449539184,44.548,46.13,5.445999999999998,5.989999999999995
7,1.1357862664413452,1.2044538497924804,39.81,41.72,4.134,5.989999999999995
8,1.0482181020355226,1.0978328102111816,36.75,38.48,3.4819999999999993,3.5999999999999943
9,0.9736406767654419,1.1006239508628846,34.16,38.69,2.8760000000000048,4.060000000000002
10,0.9028892164611816,1.0453644857406617,31.343999999999994,36.81,2.430000000000007,2.9599999999999937
11,0.8499164933776856,0.9785296291351319,29.334000000000003,33.760000000000005,2.1979999999999933,3.480000000000004
12,0.8055042260360717,1.0423311420440673,27.772000000000006,35.760000000000005,1.9180000000000064,2.700000000000003
13,0.7665651604270936,0.963867526435852,26.567999999999998,33.230000000000004,1.6539999999999964,2.9399999999999977
14,0.7335808712577819,0.8515755753517151,25.366,29.0,1.6299999999999955,2.0600000000000023
15,0.7093341604423523,0.8409517155647278,24.501999999999995,28.299999999999997,1.4879999999999995,1.9599999999999937
16,0.6740796780776978,0.9881885045051575,23.286,33.739999999999995,1.304000000000002,2.519999999999996
17,0.6475764972305298,1.0222803077697753,22.263999999999996,33.709999999999994,1.1979999999999933,4.049999999999997
18,0.6266832371330261,0.7773868469238281,21.409999999999997,26.58,1.1599999999999966,2.0999999999999943
19,0.6085509148406982,0.7596966866970062,20.708,26.299999999999997,1.0520000000000067,1.4000000000000057
20,0.5915135221004486,0.743002497625351,20.176000000000002,25.39,0.9959999999999951,1.519999999999996
21,0.5753957953548431,0.6736158591270447,19.560000000000002,22.450000000000003,0.9639999999999986,1.4000000000000057
22,0.5615902243995666,0.7176480249404907,19.114000000000004,24.58,0.9200000000000017,1.5100000000000051
23,0.5456692109870911,0.72013713555336,18.64,24.36,0.8700000000000045,1.9000000000000057
24,0.5275030538368225,0.752908578491211,18.108000000000004,24.909999999999997,0.7480000000000047,2.230000000000004
25,0.5167381211280823,0.6637500102043152,17.718000000000004,22.319999999999993,0.7540000000000049,1.2900000000000063
26,0.5036776614189148,0.7289027671813965,17.147999999999996,24.549999999999997,0.7279999999999944,1.4500000000000028
27,0.5013472351264954,0.6743322737693787,17.069999999999993,22.810000000000002,0.7920000000000016,1.4099999999999966
28,0.4870169960784912,0.6734200230121613,16.482,22.0,0.6599999999999966,1.5699999999999932
29,0.47566111219406126,0.6300657902002335,16.290000000000006,21.510000000000005,0.652000000000001,1.0799999999999983
30,0.46643946044921875,0.6183056477546692,16.072000000000003,20.78,0.6400000000000006,1.0600000000000023
31,0.45243361097335816,0.6003189053535462,15.447999999999993,20.03,0.6740000000000066,1.2900000000000063
32,0.45237187294960024,0.5813179565906524,15.488,19.230000000000004,0.597999999999999,1.0100000000000051
33,0.4371994764518738,0.5854175035476684,14.882000000000005,19.459999999999994,0.5520000000000067,1.019999999999996
34,0.43682482116699217,0.702047323513031,15.019999999999996,23.590000000000003,0.5060000000000002,1.2999999999999972
35,0.423310565032959,0.5556499552249908,14.691999999999993,19.120000000000005,0.5319999999999965,0.8499999999999943
36,0.41400253438949586,0.5591436779975891,14.146,18.730000000000004,0.45999999999999375,0.9099999999999966
37,0.40848363191604614,0.6681544995307922,13.939999999999998,22.230000000000004,0.49800000000000466,1.5900000000000034
38,0.40473828782081606,0.5577701276779174,14.022000000000006,18.769999999999996,0.49800000000000466,0.9000000000000057
39,0.3992802328300476,0.541424237203598,13.634,18.67,0.4479999999999933,0.8599999999999994
40,0.3886816991996765,0.5810230293273926,13.189999999999998,19.769999999999996,0.4240000000000066,0.9699999999999989
41,0.38532358565330505,0.655158755493164,13.213999999999999,21.0,0.4519999999999982,0.9099999999999966
42,0.37960874898910524,0.5027012195110321,12.992000000000004,16.89,0.3780000000000001,0.5400000000000063
