epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,5.917864242309203,5.355680833435058,96.25880154578005,93.132,88.71442989087294,81.39
2,4.688818928817942,4.517356311798095,87.2341388749476,84.86,69.8583400915096,65.64
3,4.138588523005955,4.213843369598389,80.5759124298468,80.938,59.36517253411856,59.242
4,3.8187467982230907,3.6887390560913085,76.28326361824992,75.246,53.29266208074729,51.094
5,3.6349440686941583,3.8067731687927244,73.5261679390743,76.124,49.794601328335084,52.95
6,3.518629819104331,3.505179721069336,71.75598497307533,72.768,47.61767981848544,47.442
7,3.439827073606853,3.469834655303955,70.55504863924844,71.936,46.194602264966235,46.954
8,3.3804650689692304,3.1801117134094237,69.61918313537579,67.78,45.07562245985034,41.538
9,3.3353334201130456,3.490347762451172,68.93113856352768,71.748,44.29032280726796,46.77
10,3.3069984090867175,3.401493985900879,68.48357786300267,71.044,43.773216138128866,45.622
11,3.274779108299513,3.2880077392578126,68.00588838145967,68.732,43.1500343046613,42.938
12,3.2528530539948606,3.226057432861328,67.65425584642752,68.01,42.783571540636295,41.84
13,3.2372613737132916,3.2420314842224123,67.37318397992017,68.624,42.447237557636726,42.34
14,3.2217981334050334,3.033091453552246,67.11693323353222,65.18,42.19465534160507,38.498
15,3.2096842370585077,3.1141583918762206,66.91157358877084,66.244,41.96096215404357,40.316
16,3.1991996856896368,3.0715109436035157,66.76038330678202,66.146,41.81554785597818,39.29
17,3.1876668977854035,3.308790538330078,66.56017521525483,69.03399999999999,41.5856793064746,43.746
18,3.181298272251536,3.0482477409362794,66.45105595134676,65.49000000000001,41.459856521437096,39.216
19,3.17060182758164,3.0910417236328125,66.32031577460609,66.49199999999999,41.27166872079092,39.75
20,3.167519097159707,3.1486910025787354,66.23968616113464,67.318,41.23311012538532,40.772
21,3.1597539376630306,2.9622243492126463,66.15523190966482,64.232,41.147719227875115,37.382
22,3.15630620196411,3.3058816007995606,66.05344970640235,69.326,40.991377392642804,43.27
23,3.148438157621232,3.1615714303588867,65.93465176671702,67.042,40.90263018017023,40.986
24,3.1431732479628605,3.0729631123352052,65.8595639756603,65.69,40.8355038804465,39.078
25,3.14229899105051,3.3110325788879393,65.86994513595994,69.30799999999999,40.76783120390202,43.282
26,3.1376855578736373,3.0993910075378417,65.75754761088913,65.99799999999999,40.68852850568126,39.824
27,3.1344338451579774,2.85730098526001,65.71797431561188,62.398,40.64403781865992,35.822
28,3.13113453896575,3.103178748779297,65.66286830678779,66.598,40.56715478935929,40.65
29,3.1288626585620105,3.2078724816894533,65.61954842734715,68.088,40.531328078258454,41.766
30,3.125379173133756,3.2712330657958986,65.56171053423876,68.468,40.4471079882936,43.036
31,2.461080484581892,2.2124503701019287,53.593403514169616,50.59,29.430589454800312,25.245999999999995
32,2.371168268528995,2.1428850169372557,52.08470090159987,49.234,27.94280527052217,24.042
33,2.3598363548833703,2.033010411224365,51.91899260596376,47.244,27.78365349716313,22.058000000000007
34,2.362121106031519,2.030556162261963,51.94014519575476,47.344,27.861707334046343,22.025999999999996
35,2.3690038299766965,2.0249500637054445,52.09102326241477,46.99,27.921808788393705,22.221999999999994
