epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,1.9519924491119385,1.7316446405410766,72.69,62.81,18.804000000000002,11.909999999999997
2,1.7839393106079102,1.6118623571395874,66.326,60.59,14.488,9.790000000000006
3,1.516390428390503,1.5358596731185914,55.748,55.48,8.825999999999993,9.579999999999998
4,1.2667590137863158,1.226173727798462,45.526,44.42,5.674000000000007,5.090000000000003
5,1.0855886573028564,1.3771704002380372,38.776,45.56,3.945999999999998,9.25
6,0.9738537482070923,1.413626385307312,34.458,47.33,2.9920000000000044,8.260000000000005
7,0.8852250625801087,1.0801612751960754,31.614000000000004,37.95,2.343999999999994,4.060000000000002
8,0.8181909869003295,0.9987084889411926,28.902,34.42,2.0019999999999953,3.049999999999997
9,0.7483915100479126,1.5149004591941833,26.238,46.1,1.686000000000007,7.480000000000004
10,0.6920819687652587,0.8032188968658447,24.33,28.11,1.4099999999999966,2.010000000000005
11,0.645480677318573,0.9625001593589783,22.581999999999994,30.799999999999997,1.2379999999999995,3.0600000000000023
12,0.5962324264907837,0.71475759973526,20.849999999999994,24.319999999999993,1.0100000000000051,1.6500000000000057
13,0.5624095018005371,0.8109954535007476,19.620000000000005,27.150000000000006,0.8799999999999955,1.9200000000000017
14,0.5250224151802063,0.8335704174995422,18.376000000000005,28.400000000000006,0.7620000000000005,1.8799999999999955
15,0.4979860205745697,0.9192506505966187,17.244,28.439999999999998,0.7339999999999947,3.0600000000000023
16,0.46492430258750916,0.8556946590423584,16.046000000000006,27.75,0.6740000000000066,2.1400000000000006
17,0.44261514766693116,0.7842330368995667,15.257999999999996,25.17,0.5919999999999987,2.1899999999999977
18,0.4212813496589661,0.7707775162696838,14.686000000000007,24.370000000000005,0.4759999999999991,1.9000000000000057
19,0.4036854332733154,0.6430321298599243,13.938000000000002,21.53,0.5019999999999953,1.1800000000000068
20,0.3783857445907593,0.9676312778472901,13.040000000000006,28.549999999999997,0.3859999999999957,2.8599999999999994
21,0.3667745208930969,0.6791215772628785,12.778000000000006,22.290000000000006,0.36599999999999966,1.0900000000000034
