epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,2.001120870285034,1.909578532409668,74.396,72.97,20.906000000000006,17.519999999999996
2,1.7493373529434204,1.7344636240005493,64.644,64.86,13.063999999999993,11.11
3,1.5467673261260986,1.7455774440765381,56.818,59.53,8.988,14.819999999999993
4,1.3402375235366821,1.518022130203247,48.352,55.58,6.349999999999994,6.290000000000006
5,1.1630623796081543,1.7765794782638549,41.682,56.27,4.622,12.590000000000003
6,1.0397107516860962,1.027813949394226,37.12,36.79,3.519999999999996,3.1700000000000017
7,0.9505019714736939,1.2675467266082763,33.756,42.91,2.896000000000001,5.010000000000005
8,0.8717894025993347,1.3146012941360474,31.012,44.71,2.25,5.769999999999996
9,0.7962367043876648,0.9078049922943116,28.117999999999995,31.409999999999997,1.9539999999999935,2.200000000000003
10,0.7353027198028564,1.0486356152534484,25.772000000000006,36.29,1.6580000000000013,2.8900000000000006
11,0.6934583156967163,1.332268334388733,24.263999999999996,43.17,1.4240000000000066,3.6200000000000045
12,0.6518971238708496,1.1311218033790589,22.567999999999998,36.46,1.2960000000000065,3.8299999999999983
13,0.61308838596344,0.9666489710807801,21.305999999999997,30.959999999999994,1.1839999999999975,2.1099999999999994
14,0.5807075249290466,1.2675055660247803,20.165999999999997,37.11,1.0520000000000067,2.8799999999999955
15,0.5626556997489929,0.8404227272987366,19.445999999999998,27.950000000000003,0.9680000000000035,2.680000000000007
16,0.5239176800727844,0.7893512568473816,18.174000000000007,24.709999999999994,0.7900000000000063,2.6500000000000057
17,0.5063332326126099,0.7953677627563477,17.334000000000003,25.790000000000006,0.8400000000000034,2.1700000000000017
18,0.4850124482822418,0.692611660194397,16.796000000000006,22.930000000000007,0.7560000000000002,1.4200000000000017
19,0.4724983645057678,0.7329759188652039,16.384,23.519999999999996,0.6940000000000026,2.0400000000000063
20,0.4500229101753235,0.9165781388759613,15.543999999999997,27.819999999999993,0.6080000000000041,2.010000000000005
21,0.43989282636642457,0.8108016644477845,15.272000000000006,26.269999999999996,0.5759999999999934,1.9300000000000068
22,0.4173097067928314,0.6500679930686951,14.471999999999994,22.159999999999997,0.4899999999999949,1.4300000000000068
23,0.40571707834243775,0.7834879842758179,14.299999999999997,23.78,0.44199999999999307,2.269999999999996
24,0.39352435363769533,0.7084414786338806,13.756,22.33,0.4539999999999935,1.3900000000000006
25,0.38788163741111753,0.6326346955299378,13.591999999999999,21.03,0.4399999999999977,0.980000000000004
26,0.37569632987499235,0.7047174223899841,13.200000000000003,22.97,0.4099999999999966,1.4399999999999977
27,0.3541948824501038,0.8818018543243408,12.212000000000003,25.879999999999995,0.402000000000001,2.489999999999995
28,0.3474048464536667,0.7594761812210084,12.126000000000005,23.689999999999998,0.35599999999999454,1.5699999999999932
29,0.34052178421974183,0.9598113883018493,11.927999999999997,28.349999999999994,0.32399999999999807,2.8299999999999983
30,0.33053418142318725,0.8200604816436767,11.522000000000006,25.569999999999993,0.3299999999999983,1.6299999999999955
31,0.32338745262145996,1.0272473285675048,11.177999999999997,29.739999999999995,0.25199999999999534,2.1899999999999977
32,0.3119388565063477,0.5606620154380798,10.867999999999995,18.450000000000003,0.25799999999999557,0.730000000000004
33,0.30695712586402896,0.6622702394485473,10.697999999999993,20.379999999999995,0.25,1.1700000000000017
34,0.29787470571517943,0.5788502973556519,10.426000000000002,18.349999999999994,0.2639999999999958,0.9599999999999937
35,0.2914107546615601,0.8273417924880981,10.266000000000005,26.019999999999996,0.21800000000000352,2.3700000000000045
36,0.28382396753311157,0.56750014295578,9.980000000000004,17.72,0.21399999999999864,0.7999999999999972
37,0.27812565913200377,0.6671728912353516,9.605999999999995,20.180000000000007,0.19400000000000261,1.3199999999999932
38,0.2730646489524841,0.630588896560669,9.569999999999993,19.36,0.22400000000000375,0.9399999999999977
39,0.26802582427978516,0.5352930361747742,9.445999999999998,17.599999999999994,0.16200000000000614,0.6099999999999994
40,0.25963606588363647,1.3553774272918702,9.138000000000005,34.92,0.17600000000000193,1.4699999999999989
41,0.2519465534925461,0.7240256540298462,8.825999999999993,21.349999999999994,0.1700000000000017,1.3700000000000045
42,0.2459624903202057,0.5457704067230225,8.510000000000005,16.319999999999993,0.15200000000000102,0.6700000000000017
43,0.23881981362342836,0.495513743686676,8.489999999999995,15.920000000000002,0.13800000000000523,0.480000000000004
44,0.23707783539295196,0.9610266035079956,8.316000000000003,25.180000000000007,0.1599999999999966,2.3400000000000034
45,0.23492384999275207,0.4859864089012146,8.292000000000002,15.170000000000002,0.1039999999999992,0.6400000000000006
46,0.22756549426555633,0.6140772961616516,7.995999999999995,17.86,0.12199999999999989,1.7600000000000051
47,0.22155391350746154,0.5176381920337677,7.772000000000006,15.819999999999993,0.11199999999999477,0.5699999999999932
48,0.2131379190826416,0.5697297507286072,7.719999999999999,17.53,0.07399999999999807,0.6099999999999994
49,0.21750107934951782,0.6710559566497802,7.593999999999994,19.260000000000005,0.117999999999995,0.730000000000004
50,0.21112818888664245,0.6894242786407471,7.439999999999998,19.629999999999995,0.09799999999999898,0.7000000000000028
51,0.20954586499214173,0.6299306373596192,7.3559999999999945,18.659999999999997,0.0799999999999983,0.9500000000000028
52,0.20694805344581604,0.7563057984352112,7.331999999999994,20.950000000000003,0.11199999999999477,1.9699999999999989
53,0.20250208899497985,0.6633385022163392,7.025999999999996,19.849999999999994,0.09399999999999409,1.0499999999999972
54,0.1985004526901245,0.7263142791748047,7.040000000000006,20.189999999999998,0.09199999999999875,1.2199999999999989
55,0.19672333990573884,0.6430292102336883,6.989999999999995,18.900000000000006,0.07200000000000273,1.2099999999999937
